pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,duration_min,hour,day_of_week,is_weekend,temperature_C,weather,demand,supply,demand_supply_ratio,surge_factor,price_inr,timestamp
18.9606,72.865267,18.910992,72.817713,7.446,13.5,13,1,0,25.3,Clear,100,237,0.42,0.98,143.44,2025-11-04 13:17:37
18.914607,72.978082,19.108222,72.780322,29.929,70.37,12,0,0,31.9,Clear,109,227,0.48,0.96,508.68,2025-10-27 12:51:37
19.157685,72.956458,18.944859,72.945639,23.693,42.87,5,0,0,29.7,Clouds,57,175,0.33,0.96,384.05,2025-10-13 05:58:37
19.102063,72.808186,19.045851,72.926801,13.945,46.7,23,5,1,26.4,Rain,175,151,1.16,1.16,337.25,2025-10-18 23:34:37
18.987368,72.782254,19.179007,72.913326,25.373,46.7,11,4,0,28.7,Clear,74,90,0.82,0.97,415.03,2025-11-07 11:10:37
18.991408,72.913534,19.251637,72.950135,29.191,92.95,3,1,0,26.9,Rain,259,51,5.08,1.82,1030.45,2025-10-14 03:41:37
19.226246,72.795861,19.142766,72.885184,13.197,30.11,15,0,0,27.8,Clouds,195,84,2.32,1.22,303.29,2025-10-27 15:20:37
19.16606,72.792889,18.992608,72.979259,27.487,93.93,9,0,0,31.9,Clear,389,157,2.48,1.27,695.6,2025-10-27 09:03:37
19.214753,72.981776,19.225086,72.778749,21.348,38.55,22,4,0,32.6,Clear,188,164,1.15,0.95,345.11,2025-10-31 22:34:37
19.052056,72.939162,18.903113,72.856335,18.712,34,11,6,1,31.7,Clouds,158,125,1.26,1,322.54,2025-10-19 11:08:37
18.91044,72.845419,18.92898,72.875649,3.79,8.28,1,6,1,29.2,Clear,181,224,0.81,0.96,88.36,2025-10-19 01:42:37
19.208803,72.974385,19.104586,72.779475,23.525,53.18,22,5,1,28.7,Clear,51,139,0.37,1.03,431.22,2025-10-25 22:45:37
19.018862,72.931102,19.078955,72.86846,9.381,18.99,0,6,1,30.8,Clear,155,196,0.79,1.01,182.36,2025-10-26 00:41:37
18.952713,72.966268,19.027345,72.813718,18.059,58.35,12,0,0,30.3,Rain,232,47,4.94,1.8,654.14,2025-11-03 12:07:37
19.121844,72.935166,19.008273,72.792885,19.572,39.06,21,5,1,31,Clear,58,216,0.27,0.95,325.83,2025-11-08 21:03:37
19.005828,72.973537,18.983577,72.815623,16.787,59.84,9,5,1,28.3,Clear,267,13,20.54,2.49,874.28,2025-11-08 09:27:37
19.127144,72.900938,18.93165,72.898125,21.74,48.1,12,1,0,29.4,Clear,72,204,0.35,1.04,402.56,2025-10-14 12:51:37
18.939595,72.926888,18.925513,72.965319,4.335,14.6,8,5,1,28.3,Clouds,426,124,3.44,1.51,167.95,2025-11-01 08:04:37
19.066526,72.912842,18.977013,72.867455,11.038,20.81,21,5,1,28.9,Clear,93,226,0.41,0.97,197.96,2025-10-18 21:53:37
18.977007,72.885852,19.1492,72.943648,20.087,68.91,18,3,0,26.2,Clouds,371,220,1.69,1.11,453.84,2025-10-23 18:05:37
19.234374,72.797992,19.259618,72.898146,10.882,34.68,7,0,0,25.5,Rain,293,5,58.6,2.83,650.77,2025-10-13 07:13:37
19.226795,72.891018,19.148194,72.895957,8.755,29.2,23,2,0,27.4,Thunderstorm,224,82,2.73,1.44,278.59,2025-10-22 23:23:37
18.978625,72.93732,18.977303,72.799661,14.476,33.83,3,5,1,27,Clouds,67,113,0.59,0.98,265.94,2025-10-25 03:21:37
19.215618,72.825991,18.979224,72.923315,28.205,55.47,5,4,0,26.6,Clear,192,249,0.77,1.03,493.79,2025-10-24 05:57:37
18.95174,72.787807,19.062371,72.965462,22.365,127.66,17,3,0,28,Rain,558,5,111.6,2.94,1627.85,2025-10-23 17:24:37
18.93358,72.98184,19.178526,72.944936,27.511,52.71,1,2,0,27.4,Clouds,167,106,1.58,1.02,474.86,2025-10-29 01:04:37
18.972236,72.957587,19.266697,72.821191,35.741,67.85,12,4,0,30.7,Clear,121,247,0.49,1.02,606.48,2025-10-17 12:27:37
19.184112,72.784974,18.921787,72.884884,31.002,64.53,20,3,0,32.5,Clear,164,167,0.98,0.97,515.16,2025-10-30 20:35:37
19.056934,72.790423,19.174417,72.823137,13.508,30.74,20,1,0,28.8,Clouds,177,51,3.47,1.4,355,2025-10-21 20:54:37
19.19212,72.890265,19.012545,72.820688,21.264,48.6,4,6,1,28,Clouds,118,165,0.72,1.01,386.19,2025-11-02 04:08:37
19.110725,72.816203,19.239485,72.957376,20.611,40.26,7,3,0,25.6,Clouds,67,112,0.6,0.99,354.28,2025-10-23 07:03:37
19.168171,72.913614,18.921958,72.838002,28.508,89.14,18,5,1,25.4,Clear,217,83,2.61,1.35,743.01,2025-10-25 18:51:37
19.024791,72.815855,18.921251,72.849013,12.03,25.05,15,3,0,24.7,Clear,115,101,1.14,0.97,217.72,2025-10-16 15:47:37
18.952049,72.796369,18.980425,72.826617,4.48,10.58,2,6,1,26.1,Clouds,146,165,0.88,0.96,100.72,2025-11-09 02:15:37
19.11831,72.831244,19.190152,72.981369,17.677,69.42,19,0,0,26.4,Clear,359,10,35.9,2.62,998.12,2025-10-13 19:00:37
19.186447,72.871102,18.995675,72.803605,22.367,43.22,12,5,1,28.5,Clear,121,114,1.06,1.02,392.54,2025-10-18 12:04:37
19.209404,72.807142,19.23167,72.857754,5.863,15.21,6,2,0,32,Rain,240,32,7.5,2.25,294.22,2025-10-29 06:21:37
18.917061,72.8775,19.098795,72.878503,20.208,54.78,5,2,0,27.1,Thunderstorm,218,5,43.6,2.68,1023.89,2025-10-29 05:31:37
19.015544,72.808045,19.008896,72.846931,4.154,9.02,1,1,0,29.7,Clear,59,126,0.47,1,97.88,2025-10-21 01:34:37
19.103562,72.898209,19.264965,72.818826,19.789,65.63,3,0,0,31.5,Rain,340,160,2.12,1.31,522.34,2025-10-27 03:40:37
19.152185,72.779221,19.016085,72.957121,24.052,79.74,2,0,0,30.4,Thunderstorm,314,124,2.53,1.37,655.02,2025-10-13 02:52:37
19.216494,72.875071,18.967313,72.91788,28.071,60.54,23,4,0,32.2,Clear,108,188,0.57,1,487.93,2025-10-31 23:58:37
19.123088,72.984574,19.170897,72.862063,13.924,41.63,3,6,1,25.2,Rain,200,149,1.34,1.27,356.04,2025-10-26 03:21:37
19.256682,72.797959,18.947896,72.81141,34.365,113.27,18,5,1,31.3,Clouds,312,118,2.64,1.36,909.73,2025-11-08 18:34:37
19.113182,72.956599,18.93699,72.898026,20.536,41.2,12,6,1,26.7,Clear,138,85,1.62,1.02,366.02,2025-10-26 12:45:37
19.055776,72.822787,19.219542,72.8136,18.235,36.29,11,5,1,30.7,Clear,113,97,1.16,1.03,331.04,2025-10-11 11:13:37
18.986287,72.97015,19.052846,72.80426,18.945,35.95,15,5,1,25.3,Clear,99,170,0.58,1.03,339.11,2025-11-08 15:24:37
18.986084,72.920357,19.089907,72.964669,12.449,22.82,2,1,0,25.8,Clear,51,169,0.3,1.02,229.52,2025-10-28 02:51:37
19.247651,72.929295,19.180639,72.839151,12.046,25.28,20,4,0,29.5,Clouds,146,243,0.6,1,225.11,2025-10-10 20:57:37
19.004434,72.975082,19.117828,72.781571,23.929,43.38,4,5,1,27.6,Clouds,145,159,0.91,1.01,407.94,2025-11-01 04:56:37
18.983827,72.881451,19.250317,72.98211,31.463,94.48,6,4,0,31.8,Thunderstorm,217,142,1.53,1.25,745.63,2025-10-31 06:41:37
18.962915,72.820972,19.254126,72.972121,36.066,83.74,23,0,0,24.1,Clear,108,223,0.48,0.95,598.76,2025-10-13 23:40:37
19.054585,72.84474,19.12398,72.850965,7.744,15.87,0,5,1,30.7,Clouds,115,89,1.29,1.07,165.5,2025-10-11 00:16:37
19.010318,72.897955,19.170385,72.817589,19.7,36.06,7,0,0,32.1,Clouds,68,68,1,0.97,328.37,2025-10-13 07:58:37
19.115414,72.841313,19.019366,72.874102,11.222,30.73,6,6,1,32.6,Rain,149,5,29.8,2.65,599.24,2025-11-02 06:54:37
19.182873,72.89046,19.028668,72.862575,17.395,36.73,13,1,0,30.7,Clouds,132,78,1.69,1.1,343.42,2025-11-04 13:26:37
18.905454,72.780683,19.136408,72.98246,33.308,70.33,10,1,0,27.3,Clouds,111,68,1.63,1.03,587.47,2025-10-28 10:19:37
19.21861,72.877442,19.183366,72.894829,4.323,9.29,13,2,0,27.9,Clear,178,32,5.56,1.61,161.75,2025-10-29 13:40:37
18.925797,72.84883,19.131955,72.826871,23.04,43.17,2,2,0,29.1,Clouds,137,62,2.21,1.21,475.31,2025-10-15 02:14:37
19.133662,72.970222,19.087593,72.838449,14.762,32.36,23,3,0,25.8,Clouds,133,80,1.66,1.06,288.19,2025-10-23 23:22:37
19.212409,72.866748,18.906814,72.923541,34.501,74.54,4,0,0,24.1,Clear,78,250,0.31,0.97,575.3,2025-10-27 04:51:37
19.064384,72.914711,19.032437,72.959679,5.913,11.28,5,6,1,31.4,Clouds,133,157,0.85,0.96,118.58,2025-11-02 05:11:37
19.199273,72.87135,19.119375,72.941769,11.56,27.28,3,1,0,29.2,Clear,117,177,0.66,0.99,221.05,2025-10-28 03:51:37
19.24956,72.780529,19.00743,72.962307,33.009,73.08,5,5,1,30.2,Clear,117,68,1.72,1.11,635.2,2025-11-01 05:57:37
19.183469,72.909644,19.15196,72.831153,8.958,18.98,7,1,0,32,Clouds,135,42,3.21,1.38,242.13,2025-11-04 07:07:37
19.108578,72.963283,19.174879,72.950777,7.489,24.41,3,5,1,24.1,Rain,198,94,2.11,1.38,232.79,2025-10-11 03:50:37
18.9366,72.856865,19.187602,72.880431,28.02,109.66,9,2,0,30.5,Clear,227,76,2.99,1.41,825.64,2025-10-15 09:54:37
19.239491,72.919765,19.159745,72.800738,15.325,36.51,22,2,0,30.3,Clear,93,92,1.01,1.02,292.66,2025-11-05 22:52:37
18.914808,72.84131,19.16399,72.776751,28.527,73.85,21,6,1,30.8,Rain,295,5,59,2.7,1404.07,2025-11-02 21:18:37
19.24986,72.817779,18.939982,72.982977,38.582,213.02,8,0,0,30.1,Thunderstorm,320,73,4.38,1.75,1608.28,2025-10-13 08:30:37
18.934352,72.968832,19.251865,72.822952,38.49,79.79,2,6,1,31.1,Clear,175,66,2.65,1.2,781.76,2025-10-19 02:11:37
19.092872,72.794018,19.256763,72.81389,18.343,33.92,0,4,0,26.1,Clear,70,137,0.51,0.99,314.78,2025-10-24 00:29:37
19.079984,72.972467,19.161271,72.895778,12.108,44.07,19,3,0,28.5,Clear,403,125,3.22,1.42,374.07,2025-10-16 19:29:37
18.927046,72.908149,19.056035,72.835401,16.255,47.82,16,5,1,24.4,Rain,269,5,53.8,2.75,881.9,2025-11-01 16:32:37
19.094254,72.844465,19.174582,72.780538,11.175,32.81,6,4,0,26.9,Thunderstorm,147,144,1.02,1.25,287.16,2025-10-24 06:23:37
19.197102,72.8922,19.167324,72.818169,8.451,17.77,23,0,0,25.9,Clear,79,108,0.73,0.99,165.27,2025-10-20 23:03:37
19.084583,72.824597,19.210895,72.947466,19.075,34.39,2,5,1,27.9,Clear,76,170,0.45,1.04,340.79,2025-10-18 02:05:37
18.938528,72.931515,19.003109,72.95225,7.505,26.76,18,2,0,28.5,Clear,304,138,2.2,1.32,229.11,2025-10-22 18:24:37
19.223969,72.978421,19.021452,72.968853,22.541,71.91,8,2,0,29.2,Clear,351,110,3.19,1.43,635.36,2025-10-29 08:27:37
19.123852,72.812789,19.13017,72.970505,16.584,42.96,1,0,0,25.2,Rain,206,94,2.19,1.39,437.76,2025-10-27 01:13:37
19.102225,72.945094,18.996194,72.845308,15.78,36.47,5,6,1,24.9,Clouds,86,61,1.41,1,292.31,2025-10-12 05:31:37
19.021023,72.973043,18.963665,72.950725,6.796,14.97,13,3,0,27,Clear,158,219,0.72,1,141.5,2025-10-16 13:15:37
19.174698,72.866236,19.197393,72.947726,8.922,29.21,12,5,1,31.1,Thunderstorm,265,128,2.07,1.37,267.81,2025-11-08 12:08:37
19.098277,72.821287,18.949216,72.847071,16.795,54.51,9,0,0,29.9,Clouds,365,23,15.87,2.67,909.32,2025-10-13 09:00:37
19.02013,72.944517,19.242524,72.950561,24.737,45.71,4,6,1,25.6,Clear,114,38,3,1.24,518.65,2025-11-09 04:05:37
19.038549,72.796501,19.025591,72.807709,1.861,4.04,13,2,0,24.2,Clear,77,186,0.41,0.97,58.61,2025-11-05 13:03:37
19.052427,72.895049,19.216945,72.965856,19.748,46.36,21,1,0,28.9,Clouds,56,51,1.1,1.02,366.88,2025-10-14 21:37:37
19.262024,72.85574,19.098279,72.803475,19.017,55.58,7,5,1,31,Rain,381,115,3.31,1.5,554.06,2025-10-25 07:29:37
19.024897,72.777349,18.947929,72.980604,23.021,43.54,12,6,1,24.3,Clear,111,203,0.55,0.99,389.4,2025-10-19 12:42:37
19.060051,72.855783,19.09793,72.834783,4.755,9.96,2,6,1,32,Clear,62,153,0.41,0.99,105.91,2025-11-09 02:58:37
19.260681,72.824117,19.241272,72.906207,8.884,21.27,4,3,0,31.5,Clear,76,61,1.25,1.02,182.72,2025-10-16 04:14:37
19.189213,72.898949,18.976049,72.936238,24.024,52.65,22,4,0,32.5,Clear,91,197,0.46,0.96,406.65,2025-11-07 22:43:37
19.221479,72.780341,19.190661,72.884912,11.503,21.47,11,3,0,29.7,Clear,89,106,0.84,1.02,215.2,2025-10-16 11:11:37
19.069786,72.8328,19.257517,72.776989,21.682,63.74,15,5,1,30.7,Rain,273,191,1.43,1.25,522.09,2025-11-08 15:24:37
19.083143,72.78728,19.096176,72.934851,15.574,30.41,6,5,1,25.2,Clouds,161,110,1.46,1,277.71,2025-11-08 06:48:37
19.089488,72.964938,19.167607,72.891163,11.641,21.9,1,6,1,24,Clear,127,164,0.77,0.95,202.83,2025-11-02 01:12:37
19.261097,72.817521,18.918143,72.791265,38.234,78.9,4,6,1,27.7,Clouds,94,56,1.68,1.02,659.55,2025-11-02 04:15:37
19.055429,72.90345,19.224769,72.940896,19.236,40.3,4,0,0,31.3,Clear,52,125,0.42,1.05,358.51,2025-10-13 04:49:37
19.233815,72.977964,19.08792,72.873454,19.588,36.16,14,6,1,31.5,Clouds,78,184,0.42,1.05,354.23,2025-10-26 14:27:37
19.187699,72.943857,19.202562,72.945837,1.666,3.65,10,6,1,28.5,Clouds,98,54,1.81,1.03,59,2025-11-02 10:17:37
18.998184,72.852822,18.903452,72.850672,10.536,23.57,20,1,0,26.5,Clear,67,210,0.32,0.95,193.39,2025-10-14 20:41:37
18.981786,72.854259,19.042192,72.884909,7.45,29.73,17,1,0,32.2,Clear,199,60,3.32,1.47,262.91,2025-10-28 17:09:37
18.895181,72.81742,18.953001,72.800433,6.673,26.01,19,6,1,30.9,Clouds,489,10,48.9,2.66,431.2,2025-10-26 19:42:37
19.19486,72.912187,19.109941,72.893614,9.642,20.12,4,1,0,24.6,Clouds,57,122,0.47,1.01,187.81,2025-10-21 04:25:37
18.967988,72.843656,19.073149,72.934114,15.072,44.06,15,1,0,29.4,Thunderstorm,244,5,48.8,2.66,795.32,2025-10-21 15:16:37
19.19722,72.796712,19.094891,72.805785,11.418,21.37,20,0,0,25.1,Clear,75,87,0.86,1.03,216.05,2025-10-13 20:22:37
18.910345,72.936148,19.193989,72.918059,31.597,65.72,22,1,0,29.1,Clear,180,59,3.05,1.31,708.2,2025-11-04 22:32:37
19.100301,72.779985,19.000247,72.786076,11.144,24.47,6,1,0,25,Clear,123,222,0.55,0.99,210.54,2025-11-04 06:46:37
18.968428,72.974304,19.174085,72.984556,22.893,71.35,18,6,1,30.6,Clear,185,69,2.68,1.32,590.6,2025-10-26 18:52:37
19.237802,72.900378,19.244182,72.85444,4.875,17.93,19,6,1,26.2,Clouds,212,108,1.96,1.16,144.25,2025-11-02 19:06:37
19.11904,72.954041,18.901829,72.892548,25.003,50.13,6,5,1,28.2,Clouds,56,80,0.7,0.96,413.08,2025-10-11 06:43:37
19.248235,72.940674,19.011819,72.824112,29,64.95,4,6,1,30.6,Clear,120,243,0.49,0.95,482.52,2025-11-02 04:12:37
19.025149,72.942602,19.128412,72.897006,12.442,40.47,17,5,1,31.8,Clouds,416,12,34.67,2.7,702.63,2025-11-01 17:52:37
19.190655,72.898884,19.080752,72.976313,14.68,28.12,20,2,0,30.2,Clouds,151,158,0.96,1.05,275.52,2025-10-22 20:30:37
19.256221,72.966212,18.948593,72.925179,34.477,73.6,14,2,0,25.2,Clear,109,216,0.5,1.02,602.74,2025-10-29 14:22:37
19.106201,72.935714,19.230109,72.838853,17.127,38.22,2,3,0,29.7,Clear,87,174,0.5,1.03,321.32,2025-10-23 02:34:37
19.205448,72.887007,18.921745,72.957499,32.405,73.48,16,3,0,27.6,Clouds,198,186,1.06,0.95,537.52,2025-10-16 16:20:37
18.941107,72.920222,19.227189,72.859369,32.447,75.36,22,5,1,26.4,Clouds,71,136,0.52,1.03,587.19,2025-11-01 22:01:37
19.220721,72.792695,19.1271,72.805695,10.499,22.49,11,5,1,32.9,Clear,139,120,1.16,1,200.98,2025-10-25 11:14:37
19.097251,72.793296,19.165549,72.900398,13.575,46.7,9,0,0,26.5,Clear,424,135,3.14,1.42,406.53,2025-10-13 09:14:37
18.99333,72.87815,19.114918,72.901971,13.75,51.34,8,5,1,24.7,Clouds,510,37,13.78,2.53,753.12,2025-10-11 08:56:37
19.047248,72.861143,18.892114,72.894662,17.607,39.47,1,0,0,27.9,Clear,92,163,0.56,0.98,313.82,2025-11-03 01:54:37
18.925546,72.896214,18.964935,72.92955,5.61,10.62,21,6,1,26.4,Clear,51,189,0.27,1.02,120.93,2025-10-12 21:34:37
19.258927,72.892943,18.992064,72.964505,30.611,65.41,10,2,0,24,Clouds,86,208,0.41,1.04,549.29,2025-11-05 10:55:37
19.042335,72.920208,19.171636,72.869679,15.327,48.58,5,5,1,28.1,Thunderstorm,280,8,35,2.67,830.6,2025-10-11 05:25:37
19.128176,72.843827,19.037049,72.810089,10.735,20.07,0,3,0,29.4,Clear,192,206,0.93,1,198.97,2025-10-16 00:58:37
19.179287,72.889565,19.264662,72.782714,14.696,33.59,13,6,1,32.9,Clouds,120,42,2.86,1.31,358.34,2025-11-02 13:23:37
19.163835,72.853184,19.248247,72.862674,9.439,17.44,22,4,0,28,Clouds,62,116,0.53,0.99,176.36,2025-10-17 22:37:37
19.195332,72.776412,19.173769,72.920867,15.359,61.38,8,4,0,28.6,Clouds,494,92,5.37,1.8,606.74,2025-10-24 08:38:37
18.937042,72.983154,18.896409,72.812469,18.514,33.4,14,0,0,24.5,Clear,123,181,0.68,0.95,303.03,2025-10-20 14:45:37
19.099804,72.890544,18.898124,72.844575,22.941,42.2,21,5,1,33,Clear,109,96,1.14,0.97,377.99,2025-10-25 21:32:37
18.895358,72.977452,19.226297,72.951469,36.9,86.49,7,5,1,29.7,Clouds,162,87,1.86,1.09,703.9,2025-10-11 07:29:37
19.257223,72.864482,19.211083,72.796352,8.803,20.91,11,2,0,27.6,Clouds,71,139,0.51,0.98,173.89,2025-10-22 11:53:37
19.04244,72.949799,18.937075,72.81498,18.39,62.64,7,4,0,27.3,Thunderstorm,362,17,21.29,2.79,1048.94,2025-11-07 07:19:37
19.148327,72.889877,19.239297,72.804946,13.486,30.85,13,6,1,31.8,Clouds,110,162,0.68,1.02,258.6,2025-10-26 13:23:37
19.233836,72.817095,18.99273,72.861227,27.208,87.69,22,2,0,29.1,Rain,262,5,52.4,2.76,1467.95,2025-10-15 22:20:37
19.17711,72.832297,19.104038,72.860081,8.634,15.65,21,6,1,25.2,Clear,115,152,0.76,0.96,158.31,2025-10-12 21:45:37
18.904865,72.905386,19.186658,72.906218,31.334,62.16,4,5,1,25.9,Clear,105,153,0.69,0.96,509.12,2025-10-11 04:49:37
19.11025,72.978547,19.049483,72.822336,17.752,65.35,9,4,0,28.8,Clouds,197,74,2.66,1.32,493.32,2025-10-24 09:40:37
19.009273,72.936641,19.158203,72.915617,16.707,52.43,10,0,0,26.6,Thunderstorm,260,5,52,2.6,871.92,2025-10-27 10:42:37
19.182715,72.840967,18.955819,72.837985,25.232,87.65,17,1,0,25.6,Clouds,326,37,8.81,2.19,1112.69,2025-10-28 17:04:37
19.216621,72.983167,19.107898,72.872496,16.771,80.75,8,4,0,28.7,Rain,588,57,10.32,2.77,1087.95,2025-10-24 08:39:37
18.922701,72.879564,19.095596,72.923284,19.767,77.81,18,1,0,26.8,Clear,421,146,2.88,1.36,575.03,2025-10-28 18:13:37
18.910589,72.847084,19.042588,72.959457,18.843,38.93,20,2,0,31.6,Clear,116,248,0.47,0.96,320.62,2025-11-05 20:14:37
19.119048,72.906413,19.059402,72.796495,13.319,35.87,0,6,1,27.2,Rain,292,135,2.16,1.37,358.36,2025-10-26 00:17:37
19.073217,72.971176,18.943685,72.849746,19.247,44.02,14,4,0,32,Clouds,94,245,0.38,1.03,359.46,2025-10-31 14:32:37
19.056217,72.975731,19.161235,72.911765,13.473,28.28,14,5,1,32.5,Clouds,83,43,1.93,1.07,265.62,2025-10-11 14:31:37
19.113397,72.971105,19.062585,72.876398,11.444,22.28,1,2,0,27.4,Clouds,77,183,0.42,0.98,207.64,2025-11-05 01:48:37
19.055271,72.838158,19.267561,72.953163,26.517,117.78,9,5,1,27.7,Thunderstorm,487,100,4.87,1.86,1085.79,2025-10-11 09:42:37
19.03978,72.980346,19.260516,72.929106,25.128,49.19,10,2,0,30.1,Clouds,166,148,1.12,0.96,412.72,2025-10-29 10:16:37
19.104815,72.985019,19.076911,72.975369,3.264,17.04,18,2,0,25.8,Thunderstorm,416,64,6.5,2.13,219.9,2025-10-22 18:05:37
19.081635,72.794528,19.023313,72.977281,20.273,63.69,8,5,1,24.4,Clear,406,45,9.02,2.33,933.53,2025-10-11 08:26:37
19.266963,72.895712,18.967432,72.868294,33.431,63.67,10,6,1,29.1,Clouds,113,110,1.03,1.01,564.09,2025-11-02 10:05:37
18.917089,72.900636,18.981404,72.964225,9.791,21.7,11,4,0,27,Clear,130,128,1.02,1.05,200.45,2025-10-24 11:32:37
18.947589,72.79405,19.092384,72.910195,20.207,67.13,1,5,1,29.6,Rain,331,7,47.29,2.75,1118.52,2025-10-18 01:58:37
19.062611,72.870582,19.058954,72.871519,0.418,0.9,12,4,0,24.1,Clouds,138,83,1.66,1.03,37.93,2025-10-24 12:53:37
19.163204,72.818997,18.977998,72.92393,23.361,44.07,13,3,0,32.4,Clouds,171,135,1.27,1.05,418.4,2025-11-06 13:15:37
19.205707,72.788601,18.929822,72.864567,31.699,102.91,11,0,0,28.5,Rain,348,16,21.75,2.79,1719.24,2025-11-03 11:05:37
19.238351,72.798565,19.236751,72.848466,5.242,15.95,21,1,0,32,Rain,164,46,3.57,1.6,199.68,2025-10-21 21:17:37
19.025994,72.861428,18.991205,72.829552,5.118,13.62,22,6,1,32.5,Rain,297,158,1.88,1.33,157.8,2025-11-02 22:57:37
19.268033,72.786778,18.977826,72.824507,32.512,89.19,7,6,1,27.8,Rain,184,5,36.8,2.78,1663.88,2025-10-12 07:42:37
18.99684,72.934822,18.967663,72.888905,5.817,10.91,12,5,1,32.6,Clear,155,114,1.36,1.06,128.92,2025-11-01 12:45:37
19.004665,72.928738,19.214055,72.813345,26.251,97.13,9,5,1,31,Clouds,420,10,42,2.52,1358.98,2025-11-01 09:34:37
19.238285,72.851408,19.087041,72.935206,18.982,52.64,10,0,0,31.3,Rain,204,161,1.27,1.24,450.2,2025-10-20 10:14:37
19.13412,72.908841,19.093553,72.921689,4.708,9.67,3,6,1,28.3,Clouds,135,218,0.62,0.96,101.61,2025-10-26 03:57:37
19.103148,72.796776,18.913565,72.811554,21.138,44.12,12,5,1,31.6,Clear,102,198,0.52,1.01,375.61,2025-10-25 12:03:37
18.945937,72.910051,19.095196,72.816925,19.269,41.57,13,4,0,30.9,Clouds,142,58,2.45,1.2,413.24,2025-11-07 13:00:37
19.125468,72.781526,18.962378,72.791968,18.168,47.4,4,0,0,32.5,Thunderstorm,217,150,1.45,1.2,411.37,2025-10-13 04:21:37
19.013493,72.971277,19.025813,72.921623,5.397,10.28,14,1,0,28,Clear,173,152,1.14,0.97,111.86,2025-11-04 14:16:37
18.916729,72.917334,18.935382,72.888404,3.683,7.71,1,4,0,27.5,Clouds,93,34,2.74,1.26,112.91,2025-10-31 01:26:37
19.066583,72.844277,19.18658,72.965098,18.416,47.46,1,4,0,28.2,Rain,227,45,5.04,1.74,601.88,2025-11-07 01:56:37
19.159847,72.948151,19.26161,72.925201,11.569,20.91,6,4,0,25.4,Clear,80,206,0.39,0.97,204.34,2025-10-17 06:01:37
19.202543,72.947672,19.084358,72.954656,13.162,30.65,2,4,0,31.8,Clouds,91,213,0.43,0.97,241.77,2025-10-31 02:13:37
19.160749,72.843181,19.06265,72.812323,11.38,25.09,4,5,1,25.2,Clouds,167,244,0.68,0.97,210.23,2025-10-18 04:10:37
18.9366,72.974388,19.100256,72.966464,18.217,59.9,9,4,0,26.9,Clear,455,181,2.51,1.33,489.98,2025-10-31 09:31:37
19.110822,72.81209,19.177764,72.854695,8.685,18.14,21,5,1,28.6,Clouds,156,250,0.62,0.97,165.38,2025-10-18 21:28:37
19.168377,72.788824,19.156408,72.79768,1.624,3.27,10,2,0,29,Clear,91,198,0.46,1.03,57.7,2025-10-29 10:55:37
19.145176,72.967516,19.140258,72.934926,3.467,6.3,12,5,1,29.4,Clear,82,133,0.62,0.99,83.37,2025-11-08 12:41:37
18.918705,72.79297,18.900502,72.903991,11.853,27.57,14,0,0,30.8,Clouds,99,65,1.52,1,227.37,2025-10-27 14:24:37
19.05502,72.90968,18.977925,72.801139,14.272,30.71,21,6,1,25.8,Clear,174,227,0.77,1,262.67,2025-10-12 21:56:37
19.045873,72.840162,19.010078,72.827265,4.205,9.72,15,2,0,32.6,Clouds,121,92,1.32,1,99.9,2025-10-29 15:52:37
18.968366,72.824074,19.119758,72.97481,23.117,70.66,8,0,0,31.1,Clear,413,102,4.05,1.63,731.42,2025-10-27 08:29:37
19.074413,72.856895,19.021852,72.788485,9.266,17.75,3,3,0,26.1,Clear,194,123,1.58,1.01,178.45,2025-11-06 03:28:37
19.210577,72.95249,19.065807,72.839179,20.021,68.49,8,4,0,31.9,Clear,199,223,0.89,1.12,456.09,2025-10-17 08:10:37
19.110011,72.864593,19.073509,72.848663,4.39,9.95,0,4,0,24.2,Clear,187,181,1.03,0.95,97.46,2025-10-17 00:55:37
18.938787,72.966285,18.973829,72.984231,4.329,17.04,9,0,0,27.1,Clear,295,105,2.81,1.32,153.16,2025-11-03 09:44:37
19.22276,72.886564,18.993394,72.808572,26.788,61.89,11,6,1,30.6,Clouds,137,105,1.3,1.05,499.01,2025-11-09 11:09:37
19.05103,72.95045,18.936983,72.805864,19.797,91.59,8,0,0,28,Thunderstorm,384,5,76.8,2.89,1302.62,2025-11-03 08:42:37
19.251166,72.836152,19.041098,72.913212,24.721,85.15,9,4,0,24.4,Clouds,527,92,5.73,1.81,899.48,2025-10-24 09:46:37
19.002582,72.977145,19.183615,72.961735,20.195,61.19,17,6,1,31.5,Clear,334,96,3.48,1.43,564.46,2025-11-09 17:33:37
18.932321,72.784694,19.087966,72.854645,18.805,36.38,22,6,1,27.8,Clear,190,166,1.14,0.96,315.28,2025-10-12 22:31:37
19.064178,72.82229,19.165449,72.840572,11.423,25.71,13,2,0,32.8,Clear,112,100,1.12,1.02,222.88,2025-10-15 13:31:37
18.934875,72.866309,18.947623,72.903042,4.115,13.03,16,6,1,26.5,Thunderstorm,203,28,7.25,2.19,230.93,2025-11-02 16:23:37
18.933726,72.922646,19.25391,72.978242,36.079,128.36,9,4,0,25,Clear,364,140,2.6,1.28,921.18,2025-10-31 09:56:37
18.97416,72.781815,19.215929,72.92359,30.735,71.31,5,5,1,31.1,Clear,125,202,0.62,1,541.43,2025-11-08 05:07:37
